ActivityId;LapNumber;TrackNumber;AltitudeMeters;DistanceMeters;RunCadence;Speed;HeartRateBpm;LatitudeDegrees;LongitudeDegrees;Time
09/07/2024 14:34:00;2;22;136.0;1861.1199951171875;80;2.434999942779541;145;38.713712682947516;-90.4874292947352;2024-09-07 14:46:52Z
09/07/2024 14:34:00;2;23;136.0;1866.27001953125;80;2.3889999389648438;143;38.713666163384914;-90.48742979764938;2024-09-07 14:46:54Z
09/07/2024 14:34:00;2;24;136.0;1877.239990234375;81;2.4070000648498535;144;38.71356784366071;-90.4874411970377;2024-09-07 14:46:58Z
09/07/2024 14:34:00;2;25;136.0;1879.969970703125;80;2.4070000648498535;142;38.71354320086539;-90.48744270578027;2024-09-07 14:46:59Z
09/07/2024 14:34:00;2;26;136.0;1885.6099853515625;80;2.4170000553131104;143;38.71349282562733;-90.48743717372417;2024-09-07 14:47:01Z
09/07/2024 14:34:00;2;27;136.0;1892.5;79;2.4070000648498535;143;38.713430212810636;-90.4874530993402;2024-09-07 14:47:04Z
09/07/2024 14:34:00;2;28;136.0;1903.81005859375;80;2.3889999389648438;142;38.71332895942032;-90.48746449872851;2024-09-07 14:47:09Z
09/07/2024 14:34:00;2;29;136.0;1911.02001953125;80;2.3889999389648438;141;38.71326668187976;-90.4874753113836;2024-09-07 14:47:12Z
09/07/2024 14:34:00;2;30;136.0;1916.199951171875;80;2.378999948501587;141;38.71322309598327;-90.48748101107776;2024-09-07 14:47:14Z
09/07/2024 14:34:00;2;31;136.0;1925.97998046875;81;2.3889999389648438;142;38.71313592419028;-90.48746533691883;2024-09-07 14:47:17Z
09/07/2024 14:34:00;2;32;136.0;1931.5699462890625;80;2.3980000019073486;142;38.71308772824705;-90.4874597210437;2024-09-07 14:47:19Z
09/07/2024 14:34:00;2;33;136.0;1933.18994140625;80;2.3980000019073486;142;38.71307565830648;-90.48747095279396;2024-09-07 14:47:20Z
09/07/2024 14:34:00;2;34;136.0;1936.0;81;2.3610000610351562;142;38.71304917149246;-90.48748143017292;2024-09-07 14:47:22Z
09/07/2024 14:34:00;2;35;136.0;1941.77001953125;80;2.1649999618530273;143;38.7129935156554;-90.48749081790447;2024-09-07 14:47:25Z
09/07/2024 14:34:00;2;36;136.0;1955.989990234375;80;2.3420000076293945;142;38.712871139869094;-90.48744153231382;2024-09-07 14:47:29Z
09/07/2024 14:34:00;2;37;136.60000610351562;1974.0699462890625;80;2.3420000076293945;142;38.712706100195646;-90.48740825615823;2024-09-07 14:47:35Z
09/07/2024 14:34:00;2;38;136.60000610351562;1992.43994140625;77;2.490999937057495;142;38.71253804303706;-90.48740666359663;2024-09-07 14:47:41Z
09/07/2024 14:34:00;2;39;136.60000610351562;2007.1400146484375;79;2.556999921798706;142;38.71241181157529;-90.4873616527766;2024-09-07 14:47:45Z
09/07/2024 14:34:00;2;40;136.60000610351562;2012.1300048828125;81;2.6500000953674316;142;38.71236948296428;-90.48737154342234;2024-09-07 14:47:47Z
09/07/2024 14:34:00;2;41;136.60000610351562;2014.1800537109375;81;2.677999973297119;142;38.7123563233763;-90.48739065416157;2024-09-07 14:47:48Z
